"BehaviorSpace results (NetLogo 6.2.0)"
"temp.nlogo"
"gender-bias"
"12/14/2021 18:31:03:994 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1","2","2","3","3","4","4","5","5","6","6","7","7","8","8","9","9","10","10","11","11","12","12","13","13","14","14","15","15","16","16","17","17","18","18","19","19","20","20","21","21","22","22","23","23","24","24","25","25","26","26","27","27","28","28","29","29","30","30","31","31","32","32","33","33","34","34","35","35","36","36","37","37","38","38","39","39","40","40","41","41","42","42","43","43","44","44","45","45","46","46","47","47","48","48","49","49","50","50","51","51","52","52","53","53","54","54","55","55","56","56","57","57","58","58","59","59","60","60","61","61","62","62","63","63","64","64","65","65","66","66","67","67","68","68","69","69","70","70","71","71","72","72","73","73","74","74","75","75","76","76","77","77","78","78","79","79","80","80","81","81","82","82","83","83","84","84","85","85","86","86","87","87","88","88","89","89","90","90","91","91","92","92","93","93","94","94","95","95","96","96","97","97","98","98","99","99","100","100"
"max-influencers","15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",,"15",
"bias-type","gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",,"gender-bias",
"total-users","500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",,"500",
"max-connections","25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",,"25",
"[reporter]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]","count users with [ color = green and visited = true ] / count turtles with [ visited = true ]","count users with [ visited = true and happy = true ] / count turtles with [ visited = true ]"
"[final]","0","0","0.19476744186046513","0.375","0.2984409799554566","0.5968819599109132","0","0","0.18527315914489312","0.36104513064133015","0.17002881844380405","0.3285302593659942","0.048","0.144","0.1717948717948718","0.2948717948717949","0.17647058823529413","0.35294117647058826","0.164804469273743","0.31564245810055863","0.25333333333333335","0.5266666666666666","0.04487179487179487","0.12179487179487179","0.0425531914893617","0.14893617021276595","0.4170124481327801","0.8132780082987552","0.3580508474576271","0.8008474576271186","0.18269230769230768","0.3269230769230769","0.4246861924686193","0.8117154811715481","0.18042813455657492","0.3547400611620795","0.40124740124740127","0.7879417879417879","0","0","0.13353115727002968","0.3086053412462908","0","0","0.15634218289085547","0.336283185840708","0.05426356589147287","0.12403100775193798","0.28187919463087246","0.5704697986577181","0","0","0.27912087912087913","0.5846153846153846","0.18421052631578946","0.3229665071770335","0.4315352697095436","0.8153526970954357","0.06358381502890173","0.12138728323699421","0.05","0.0875","0.07258064516129033","0.11290322580645161","0.17681159420289855","0.34492753623188405","0.2709832134292566","0.6019184652278178","0.1638418079096045","0.3305084745762712","0.04424778761061947","0.08849557522123894","0","0","0.17688679245283018","0.330188679245283","0.07537688442211055","0.12562814070351758","0.2594458438287154","0.6095717884130982","0.40421052631578946","0.8042105263157895","0.024390243902439025","0.14634146341463414","0.1863905325443787","0.3698224852071006","0.05813953488372093","0.13372093023255813","0.1810344827586207","0.3160919540229885","0.06896551724137931","0.09770114942528736","0.07563025210084033","0.12605042016806722","0.39606126914660833","0.824945295404814","0.1769436997319035","0.3512064343163539","0.18840579710144928","0.3855072463768116","0.36041666666666666","0.7520833333333333","0.05583756345177665","0.12690355329949238","0.26506024096385544","0.5879518072289157","0.2910284463894967","0.5908096280087527","0.41041666666666665","0.8104166666666667","0.2549889135254989","0.5764966740576497","0.27315914489311166","0.6009501187648456","0.25118483412322273","0.5497630331753555","0.1782477341389728","0.3776435045317221","0","0","0.08144796380090498","0.11312217194570136","0.38054968287526425","0.7653276955602537","0.17142857142857143","0.35324675324675325","0.1649214659685864","0.31413612565445026","0.16298342541436464","0.35359116022099446","0.391025641025641","0.8247863247863247","0.02857142857142857","0.14285714285714285","0.06875","0.10625","0.060240963855421686","0.14457831325301204","0.20224719101123595","0.38764044943820225","0.43103448275862066","0.7931034482758621","0.2844638949671772","0.5382932166301969","0.30434782608695654","0.5630434782608695","0","0","0","0","0.05660377358490566","0.09433962264150944","0.0967741935483871","0.2350230414746544","0.3673036093418259","0.7983014861995754","0.4152892561983471","0.7871900826446281","0.4216101694915254","0.826271186440678","0.05194805194805195","0.15584415584415584","0.043859649122807015","0.10526315789473684","0.308411214953271","0.6355140186915887","0.2857142857142857","0.5736961451247166","0.31422018348623854","0.6146788990825688","0.2973621103117506","0.657074340527578","0.25892857142857145","0.546875","0.279826464208243","0.6052060737527115","0.24029126213592233","0.5509708737864077","0.3161290322580645","0.6150537634408603","0.3660130718954248","0.8082788671023965","0.2885032537960954","0.6117136659436009","0.058823529411764705","0.09558823529411764","0.030534351145038167","0.09923664122137404","0","0","0.4021505376344086","0.8021505376344086","0.30656934306569344","0.5790754257907542","0","0","0.05384615384615385","0.11538461538461539","0.1419939577039275","0.32628398791540786"
"[min]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"[max]","0","0","0.20180722891566266","0.3918918918918919","0.35","0.65","0","0","0.18705035971223022","0.3877551020408163","0.175","0.425","0.07228915662650602","0.21686746987951808","0.1807909604519774","0.307909604519774","0.23529411764705882","0.45588235294117646","0.208955223880597","0.3880597014925373","0.4","0.5428571428571428","0.07216494845360824","0.1958762886597938","0.06153846153846154","0.2153846153846154","0.47126436781609193","0.8275862068965517","0.49206349206349204","0.8095238095238095","0.18387096774193548","0.3620689655172414","0.4246861924686193","0.8117154811715481","0.1951219512195122","0.3547400611620795","0.40380549682875266","0.7879417879417879","0","0","0.2033898305084746","0.3644067796610169","0","0","0.18085106382978725","0.3723404255319149","0.08235294117647059","0.18823529411764706","0.2837528604118993","0.6521739130434783","0","0","0.43137254901960786","0.6862745098039216","0.1855421686746988","0.3253012048192771","0.4360086767895879","0.8153526970954357","0.13414634146341464","0.25609756097560976","0.07017543859649122","0.12280701754385964","0.14285714285714285","0.2222222222222222","0.22448979591836735","0.42857142857142855","0.2709832134292566","0.6019184652278178","0.22857142857142856","0.35714285714285715","0.06493506493506493","0.12987012987012986","0","0","0.2923076923076923","0.5230769230769231","0.13274336283185842","0.22123893805309736","0.26342710997442453","0.6112531969309463","0.41216216216216217","0.8042105263157895","0.03571428571428571","0.21428571428571427","0.1875","0.37423312883435583","0.09174311926605505","0.21100917431192662","0.26582278481012656","0.46835443037974683","0.12121212121212122","0.1717171717171717","0.125","0.20833333333333334","0.39732142857142855","0.8258928571428571","0.23300970873786409","0.44660194174757284","0.26666666666666666","0.5111111111111111","0.375","0.7916666666666666","0.08396946564885496","0.19083969465648856","0.2708333333333333","0.5898058252427184","0.2913907284768212","0.6292134831460674","0.4605263157894737","0.8157894736842105","0.2549889135254989","0.65","0.27315914489311166","0.6009501187648456","0.28431372549019607","0.6078431372549019","0.18518518518518517","0.3776435045317221","0","0","0.16666666666666666","0.23148148148148148","0.3813559322033898","0.7669491525423728","0.189873417721519","0.3924050632911392","0.23684210526315788","0.42105263157894735","0.19753086419753085","0.3950617283950617","0.4716981132075472","0.8301886792452831","0.03333333333333333","0.16666666666666666","0.12941176470588237","0.2","0.12048192771084337","0.2891566265060241","0.25263157894736843","0.45263157894736844","0.43103448275862066","0.8089887640449438","0.2857142857142857","0.5578947368421052","0.3880597014925373","0.6119402985074627","0","0","0","0","0.1","0.16666666666666666","0.15517241379310345","0.29310344827586204","0.4069767441860465","0.8023255813953488","0.4166666666666667","0.7916666666666666","0.42725173210161665","0.8276595744680851","0.07547169811320754","0.22641509433962265","0.06756756756756757","0.16216216216216217","0.3090909090909091","0.6355140186915887","0.2857142857142857","0.5740318906605922","0.32974910394265233","0.6166281755196305","0.3235294117647059","0.7352941176470589","0.2761904761904762","0.580952380952381","0.28211009174311924","0.6052060737527115","0.24324324324324326","0.6081081081081081","0.3174946004319654","0.6155507559395248","0.36644591611479027","0.8813559322033898","0.2885032537960954","0.6117136659436009","0.1","0.1625","0.04878048780487805","0.15853658536585366","0","0","0.49122807017543857","0.8245614035087719","0.3073170731707317","0.6176470588235294","0","0","0.0875","0.1875","0.16176470588235295","0.4117647058823529"
"[mean]","0","0","0.16445788447355097","0.3165773013227289","0.26246339769153665","0.5153580970359659","0","0","0.16055207407080077","0.3209045149722686","0.15182902818074143","0.301901068036447","0.040096385542168676","0.12028915662650602","0.14692296361861595","0.2522619027722749","0.16599931257686978","0.32011544715116363","0.14727590426798526","0.27190897588390334","0.23991705396515184","0.4555425843892422","0.03901224777513437","0.10589038681822187","0.03469721767594108","0.12144026186579378","0.3569298726529931","0.679581900303749","0.322041876934027","0.6819304888124992","0.15717873969569304","0.2903899799853742","0.32943165002958524","0.6484212592424917","0.16075402493086285","0.29946098428568557","0.3074430315756515","0.6363782467459299","0","0","0.1250764685067051","0.2650729614386173","0","0","0.139421010389163","0.2910871253843895","0.04553883568931449","0.10408876728986168","0.2365191867789736","0.5132826420030204","0","0","0.2624372789231657","0.508048624152054","0.1559142693051991","0.2696530219835501","0.32887132706417677","0.6439420825825577","0.06591005216410546","0.12582828140420133","0.040058479532163745","0.07010233918128654","0.07181259600614438","0.11170848267622462","0.15607452807570074","0.29289635280777915","0.21505228291835435","0.5167062927275486","0.14783723371283913","0.2947220041266355","0.0363942841818948","0.0727885683637896","0","0","0.1640851762267026","0.3046348933205561","0.06937341575132298","0.1156223595855383","0.20733772565026037","0.5336615597815961","0.33692096438164826","0.6808627448565563","0.02003484320557491","0.12020905923344948","0.16177469437039968","0.3194336342134898","0.04996088471659199","0.11491003484816158","0.16628144327975558","0.2932540735290383","0.06339254615116684","0.08980610704748636","0.06687675070028011","0.11146125116713353","0.320228795359954","0.6824074064557669","0.16120342897929638","0.3177622148795291","0.17588356072758835","0.3478076218444692","0.30268970510624404","0.6400238437884749","0.046602343033543873","0.10591441598532698","0.22625963326331763","0.509663436187635","0.23422904154860238","0.5055103958880335","0.3471259352820981","0.6660253115304303","0.21422826774354695","0.5159388604402468","0.2325094756933688","0.4960241744296914","0.2174147721565375","0.46578102707971364","0.16154680225746232","0.32664331888988957","0","0","0.08270487682252388","0.11486788447572761","0.3264812395634152","0.6635442893651433","0.14410551432197308","0.30206499836351164","0.1542962731346951","0.28669596707356837","0.15190216263494313","0.3208516891143809","0.33264198613069623","0.6859022060677952","0.020634920634920634","0.10317460317460318","0.06605392156862745","0.10208333333333335","0.060240963855421686","0.14457831325301204","0.18244363393132398","0.3414178823285395","0.352420480561664","0.653986593265189","0.2405989003572868","0.46065100285995036","0.27370662802800616","0.4733520226340424","0","0","0","0","0.05220125786163523","0.0870020964360587","0.09625957372025475","0.2217987101352553","0.32094028263382396","0.6801742673454341","0.35445280705685744","0.6670957712642805","0.3480826359491902","0.6754459452001695","0.04247325002041983","0.1274197500612595","0.03714240556345819","0.08914177335229967","0.24825645722150178","0.521066253182713","0.21780793326402662","0.4766166191616987","0.2617424560440373","0.5308920675622955","0.25651643686046505","0.5716178408036399","0.21662617963762834","0.46675416212262716","0.23120842911858747","0.5046330546319606","0.20291112920152363","0.4769583082927159","0.24688931436436648","0.5117425913085213","0.2994488600785681","0.7072457299129404","0.22910285608694234","0.511891473248504","0.052941176470588235","0.08602941176470587","0.02643827964997207","0.08592440886240922","0","0","0.3522924525237461","0.6655407236577802","0.25707591013443737","0.5071571541854772","0","0","0.047115384615384615","0.10096153846153848","0.12961809355926063","0.3009209114917258"
